Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
08/02/2015,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,"i had a chaoter XXXX bankruotcy which was discharged on XXXX XXXX 20140my my case XXXX my attournys name is XXXX XXXX. his phone # is XXXX thank you for yout swift action in this manor XXXX XXXX XXXX 
",Company chooses not to provide a public response,Experian,AZ,857XX,,Consent provided,Web,09/09/2015,Closed with explanation,Yes,No,1498244
08/06/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,Company believes it acted appropriately as authorized by contract or law,"RGS Financial, Inc.",OH,44278,,N/A,Postal mail,08/13/2015,Closed with non-monetary relief,Yes,No,1505697
08/02/2015,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,"I found this an entry on my consumer credit report from ARS. I have no idea what this debt is and attempts to have it verifified have been unsuccessful. In addition the debt reports with a balance of {$670.00} and a start date of XX/XX/XXXX on XXXX and XXXX, but reports from the same company with a balance of {$6500.00} on XXXX and a start date of XX/XX/XXXX. In addition it is listed twice on XXXX. This is unfair and illegal credit reporting. This company has failed to provide any verification of debt 
",Company believes it acted appropriately as authorized by contract or law,"HCFS Health Care Financial Services, Inc.",GA,310XX,,Consent provided,Web,08/02/2015,Closed with explanation,Yes,Yes,1498261
08/11/2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Specialized Loan Servicing LLC,MD,21229,,N/A,Referral,08/18/2015,Closed with explanation,Yes,No,1513100
08/02/2015,Credit reporting,,Incorrect information on credit report,Account terms,"I contacted Online Collections in reference to a letter they sent me stating I must contact them in order to prevent this debt being placed on my credit. I spoke with '' XXXX @ XXXX '' on XX/XX/XXXX,2015 and the following was agreed by XXXX us. In order to prevent this from appearing on my credit I had to set up 4 automatic withdrawal payments in the amount of $ XXXXwith the first payment being withdrawn that day. I gave her my bank information and she immediately withdrew XXXX from my account. She assured me that this now would not be reported on my credit. She set up 3 additional autodraft payments for the remainding balance. I checked my bank statement and confirmed Online Collections had indeed withdrawn the {$110.00} payment required to keep this off of my credit. I did exactly what was agreed upon to insure this would not be reflected on my credit. Today XXXX XXXX XXXX, 2015 ) I see it is on my credit report as of today. What can I do when I kept my part of the agreement and the collection agency lied and did not keep their part of the agreement. 
",,"ONLINE Information Services, Inc.",GA,300XX,Older American,Consent provided,Web,08/02/2015,Closed with explanation,Yes,No,1498250
07/28/2015,Consumer Loan,Vehicle loan,Managing the loan or lease,,,Company believes the complaint is the result of a misunderstanding,Modern Finance Company,CA,91335,,N/A,Phone,08/12/2015,Closed with explanation,Yes,No,1491535
08/02/2015,Credit reporting,,Incorrect information on credit report,Public record,"XXXX mortgage, XXXX home Equity Line of Credit. In XXXX XXXX, I filed for divorce from my husband. In XXXX XXXX a stipulation was initiated in XXXX Co Family Court that gave my husband "" sole use '' of our home. I moved to a different location with my children. He has been living in the home since that time. At his request in XXXX XXXX, I quitclaim deeded the house to him, and it was registered in XXXX Co XXXX Court. This was in an attempt for him to try and refinance the property. I have not been employed continuously for many years, thus the financial responsibility has been his. Recently he also filed for Chapter XXXX Bankruptcy to which creditors XXXX XXXX and XXXX are listed. This was finalized and payments are being made by him at 100 % payback. I am requesting that these debts be modified in the 3 major credit bureau databases to reflect that I am not liable for the debts. At this time, the information on my credit reports indicate a very poor score and is affecting my ability to obtain a XXXX XXXX loan to complete my XXXX XXXX XXXX. 
",Company chooses not to provide a public response,Experian,CA,937XX,,Consent provided,Web,08/02/2015,Closed with explanation,Yes,No,1498253
08/02/2015,Credit reporting,,Incorrect information on credit report,Account terms,"I HAVE NO IDEA WHAT THESE CHARGES ARE FOR. I HAD XXXX SERVICE IN XXXX 2009. MY PLAN WAS UNLIMITED TALK TEXT ETC. AROUND XXXX XXXX 2009 THEY BILLED ME FOR SOME XXXX CALLS CONCERNING A COMPANY NAMED XXXX XXXX??? WHICH I NEVER HEARD OF AND THE AMOUNT OF THE FRAUDULENT CHARGES WAS ALMOST {$300.00}. I DISPUTED THESE CHARGES VEHEMENTLY BUT THEY WOULD NOT REMOVE THEM AND DID NOT PERFORM ANY TYPE OF INVESTIGATION. I CANCELED MY SERVICE AND I DO N'T KNOW HOW OR WHY THEY ARE REPORTING THIS AMOUNT AS MY DEBT. 
",Company chooses not to provide a public response,"TransUnion Intermediate Holdings, Inc.",AL,361XX,,Consent provided,Web,08/10/2015,Closed with explanation,Yes,No,1498249
08/02/2015,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,,,Physicians & Dentists Credit Bureau,WA,98204,,Consent not provided,Web,08/02/2015,Closed with explanation,Yes,No,1498434
07/28/2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,Company believes it acted appropriately as authorized by contract or law,"Advantage Collection Professionals, Inc.",AZ,85213,,Consent not provided,Web,08/05/2015,Closed with explanation,Yes,Yes,1491003
08/06/2015,Credit card,,Other,,,,IBERIABANK,PA,19380,,Consent not provided,Web,08/06/2015,Closed with explanation,Yes,No,1505702
08/02/2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,"Debt claims I owe {$110.00} since XX/XX/XXXX. Seeing as though I was working in XXXX, it ca n't be authentic. Last reported in XX/XX/XXXX to the credit agencies. 

I already wrote to this company with no response. 
",Company can't verify or dispute the facts in the complaint,"CCS Financial Services, Inc.",OH,441XX,Older American,Consent provided,Web,08/02/2015,Closed with explanation,Yes,No,1498215
08/06/2015,Mortgage,Other mortgage,Other,,,,Partners for Payment Relief,FL,33319,,N/A,Postal mail,08/17/2015,Closed with explanation,Yes,No,1505694
08/02/2015,Bank account or service,Other bank product/service,Problems caused by my funds being low,,"To : Santander Holdings USA , Inc. 


Complaint ( Pre-settlement notification ) 1. I am filling a formal complaint after previous unsuccessful attempts to solve the issue over the phone with a call center operator. I am copying the Consumer Financial Protection Bureau responsible for supervision and enforcememnt of federal financial consumer protection laws. 

2. At the opening of my account with your representative XXXX XXXX XXXX at a branch located at XXXX XXXX, XXXX, NY, I expressly rejected to consent to overdrawing and any fees associated with overdrawing. I made such a decision on purpose in order to avoid unintentional overdrawing and fees commonly associated with it. Therefore, I assumed that overdrawing from my account was not possible under any circumstances. 

3. On XXXX XXXX 2014 I deposited a check of XXXX USD issued by a third party. Consequently, I conducted XXXX transactions totaling XXXX USD. At that point I was not aware of the fact that the check had not been deposited to my account, as the Bank had not notified me that the check was not valid due to the issuer fault. Moreover, the Bank did not notify me that the account balance was not sufficient to cover the concerned transactions. The Bank charged me XXXX USD per each transaction, in total XXXX USD as an overdraft fee. This means that the Bank let me overdraw my account without notifying me of the failure to deposit the check and without my previous consent the Bank charged XXXX USD overdrawing fee. Furthermore, as a consequence of the previous, the Bank closed my account and claimed the fee thus effectively preventing me to settle the balance. 

4. I would like to emphasize that pursuant to law banks are required to disclose any fees when the deposit account is established and they may not assess an overdraft fee on an ATM or one-time debit card transaction if the account holder did not affirmatively consent or agree to the fee. I claim that these conditions have not been yet, particularly as I have never provided any consent. 

5. Therefore, I request cancelation of XXXX USD overdraw fee and notification of the payment method to settle the outstanding XXXX USD claim. 

XXXX XXXX 
",Company chooses not to provide a public response,Santander Bank US,DC,200XX,,Consent provided,Web,08/02/2015,Closed with explanation,Yes,No,1498278
